Sport,Age,Height,Weight,Sex
Equestrianism,56.0,190.0,78.0,M
Volleyball,22.0,208.0,94.0,M
Rhythmic Gymnastics,18.0,173.0,50.0,F
Rhythmic Gymnastics,17.0,173.0,52.0,F
Swimming,23.0,186.0,80.0,M
Athletics,31.0,169.0,57.0,M
Table Tennis,31.0,178.0,76.0,M
Volleyball,24.0,190.0,68.0,F
Football,28.0,180.0,74.0,M
Rowing,19.0,,,M
Wrestling,23.0,178.0,74.0,M
Basketball,19.0,193.0,79.0,M
Canoeing,20.0,,,M
Swimming,14.0,,,M
Fencing,19.0,176.0,70.0,M
Athletics,18.0,187.0,100.0,M
Boxing,22.0,175.0,60.0,M
Fencing,,,,M
Shooting,41.0,,,M
Fencing,37.0,,,M
Boxing,27.0,172.0,,M
Judo,32.0,192.0,131.0,M
Volleyball,31.0,186.0,77.0,F
Weightlifting,27.0,,55.0,M
Judo,25.0,180.0,81.0,M
Athletics,22.0,182.0,66.0,M
Shooting,61.0,177.0,87.0,M
Basketball,29.0,192.0,82.0,F
Handball,27.0,176.0,83.0,M
Athletics,30.0,175.0,80.0,F
Football,25.0,,,M
Athletics,37.0,164.0,50.0,F
Archery,26.0,152.0,46.0,F
Archery,26.0,152.0,46.0,F
Art Competitions,34.0,,,M
Shooting,21.0,183.0,82.0,M
Tennis,19.0,195.0,90.0,M
Cycling,23.0,175.0,66.0,F
Athletics,29.0,168.0,58.0,F
Canoeing,22.0,174.0,80.0,M
Modern Pentathlon,31.0,179.0,67.0,M
Weightlifting,21.0,,60.0,M
Sailing,28.0,181.0,73.0,M
Wrestling,,,,M
Football,23.0,192.0,74.0,M
Athletics,30.0,197.0,81.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Gymnastics,25.0,171.0,63.0,M
Rowing,23.0,,68.0,M
Basketball,26.0,,,M
Shooting,36.0,,,M
Taekwondo,21.0,156.0,49.0,F
Cycling,24.0,176.0,70.0,M
Judo,29.0,180.0,130.0,F
Athletics,31.0,186.0,120.0,M
Athletics,41.0,195.0,73.0,M
Rowing,31.0,181.0,72.0,F
Art Competitions,40.0,,,M
Equestrianism,38.0,164.0,50.0,F
Equestrianism,38.0,164.0,50.0,F
Rowing,19.0,,,M
Table Tennis,37.0,182.0,70.0,M
Football,,176.0,74.0,M
Boxing,33.0,175.0,75.0,F
Boxing,26.0,,,M
Athletics,26.0,184.0,73.0,M
Athletics,21.0,165.0,62.0,M
Water Polo,32.0,,,M
Sailing,21.0,159.0,68.0,F
Weightlifting,26.0,181.0,105.0,M
Fencing,40.0,,,M
Fencing,40.0,,,M
Athletics,24.0,,,M
Cycling,22.0,180.0,70.0,M
Rowing,,,,M
Basketball,25.0,206.0,125.0,M
Shooting,53.0,180.0,86.0,M
Wrestling,25.0,168.0,60.0,M
Shooting,40.0,,91.0,M
Athletics,31.0,157.0,54.0,F
Canoeing,25.0,175.0,74.0,M
Athletics,,,,M
Sailing,22.0,,,M
Swimming,22.0,175.0,63.0,F
Swimming,19.0,165.0,58.0,F
Gymnastics,27.0,,,F
Athletics,32.0,183.0,72.0,M
Figure Skating,,,,M
Handball,29.0,186.0,82.0,F
Athletics,32.0,193.0,125.0,M
Equestrianism,42.0,180.0,73.0,M
Equestrianism,42.0,180.0,73.0,M
Handball,30.0,190.0,104.0,M
Football,,175.0,75.0,M
Hockey,,,,M
Modern Pentathlon,21.0,173.0,58.0,F
Canoeing,27.0,181.0,81.0,M
Tennis,24.0,,,M
Tennis,24.0,,,M
Wrestling,39.0,,,M
Wrestling,39.0,,,M
Water Polo,25.0,175.0,72.0,F
Table Tennis,38.0,164.0,62.0,F
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Gymnastics,33.0,,,M
Athletics,29.0,185.0,73.0,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Wrestling,28.0,172.0,96.0,M
Weightlifting,28.0,156.0,52.0,F
Handball,30.0,179.0,82.0,M
Gymnastics,23.0,,,F
Athletics,25.0,,,F
Athletics,25.0,,,F
Swimming,20.0,192.0,90.0,M
Swimming,20.0,192.0,90.0,M
Handball,22.0,183.0,77.0,M
Athletics,21.0,164.0,57.0,F
Swimming,19.0,160.0,50.0,F
Football,22.0,185.0,74.0,M
Diving,33.0,147.0,45.0,F
Fencing,42.0,,,M
Art Competitions,44.0,,,M
Boxing,,,,M
Hockey,17.0,,,M
Equestrianism,32.0,174.0,60.0,M
Equestrianism,32.0,174.0,60.0,M
Boxing,20.0,,,M
Rowing,27.0,,,M
Swimming,27.0,195.0,87.0,M
Swimming,27.0,195.0,87.0,M
Swimming,27.0,195.0,87.0,M
Sailing,,,,M
Rowing,26.0,199.0,102.0,M
Wrestling,26.0,160.0,55.0,M
Rowing,20.0,,55.0,M
Basketball,25.0,,,M
Taekwondo,20.0,185.0,90.0,M
Rowing,22.0,183.0,75.0,M
Cycling,23.0,,,M
Weightlifting,23.0,160.0,56.0,M
Hockey,31.0,160.0,64.0,F
Athletics,32.0,164.0,53.0,F
Swimming,24.0,190.0,85.0,M
Swimming,24.0,190.0,85.0,M
Boxing,,,,M
Swimming,20.0,193.0,80.0,M
Swimming,20.0,193.0,80.0,M
Basketball,27.0,208.0,115.0,M
Rowing,26.0,174.0,68.0,F
Volleyball,25.0,200.0,94.0,M
Fencing,36.0,,,M
Fencing,36.0,,,M
Canoeing,23.0,187.0,90.0,M
Gymnastics,25.0,169.0,63.0,M
Gymnastics,25.0,169.0,63.0,M
Gymnastics,25.0,169.0,63.0,M
Gymnastics,25.0,169.0,63.0,M
Gymnastics,25.0,169.0,63.0,M
Gymnastics,25.0,169.0,63.0,M
Rugby,24.0,175.0,,M
Cycling,34.0,170.0,61.0,F
Cycling,24.0,183.0,82.0,M
Athletics,20.0,192.0,84.0,M
Athletics,20.0,192.0,84.0,M
Athletics,20.0,192.0,84.0,M
Wrestling,24.0,162.0,55.0,M
Triathlon,30.0,158.0,48.0,F
Athletics,33.0,,,M
Athletics,33.0,,,M
Hockey,31.0,175.0,79.0,M
Athletics,24.0,166.0,52.0,F
Athletics,26.0,180.0,70.0,M
Athletics,26.0,180.0,70.0,M
Athletics,24.0,,,M
Athletics,24.0,,,M
Rugby,,,,M
Shooting,,,,M
Shooting,,,,M
Swimming,19.0,,,M
Swimming,19.0,,,M
Basketball,,,,M
Cycling,22.0,,,M
Cycling,22.0,,,M
Cycling,22.0,,,M
Athletics,22.0,,,M
Athletics,22.0,,,M
Rowing,33.0,192.0,97.0,M
Rhythmic Gymnastics,18.0,167.0,50.0,F
Wrestling,29.0,,,M
Swimming,21.0,175.0,65.0,F
Judo,28.0,170.0,75.0,M
Athletics,20.0,191.0,72.0,M
Athletics,25.0,147.0,39.0,F
Weightlifting,24.0,161.0,77.0,M
Handball,27.0,172.0,70.0,F
Rhythmic Gymnastics,22.0,162.0,,F
Fencing,25.0,174.0,64.0,F
Fencing,25.0,174.0,64.0,F
Tennis,26.0,190.0,86.0,M
Tennis,26.0,190.0,86.0,M
Rowing,30.0,170.0,55.0,M
Athletics,36.0,172.0,62.0,M
Athletics,36.0,172.0,62.0,M
Cycling,20.0,164.0,56.0,F
Cycling,20.0,164.0,56.0,F
Rowing,32.0,190.0,90.0,M
Swimming,22.0,170.0,63.0,F
Swimming,22.0,170.0,63.0,F
Athletics,29.0,178.0,64.0,F
Athletics,29.0,178.0,64.0,F
Rowing,29.0,173.0,69.0,F
Basketball,33.0,,,M
Athletics,21.0,177.0,69.0,M
Athletics,21.0,177.0,69.0,M
Swimming,25.0,,,M
Swimming,25.0,,,M
Sailing,36.0,184.0,104.0,M
Equestrianism,26.0,160.0,55.0,F
Hockey,24.0,178.0,70.0,M
Equestrianism,31.0,,,M
Equestrianism,31.0,,,M
Canoeing,24.0,173.0,70.0,M
Athletics,22.0,185.0,80.0,M
Wrestling,24.0,177.0,74.0,M
Weightlifting,24.0,162.0,62.0,F
Athletics,30.0,187.0,76.0,M
Athletics,38.0,182.0,63.0,M
Badminton,20.0,166.0,66.0,F
Judo,26.0,165.0,65.0,F
Athletics,24.0,176.0,59.0,M
Taekwondo,25.0,168.0,57.0,F
Beach Volleyball,31.0,180.0,68.0,F
Rowing,26.0,178.0,61.0,F
Athletics,19.0,189.0,81.0,M
Athletics,19.0,189.0,81.0,M
Rowing,26.0,183.0,86.0,M
Weightlifting,25.0,172.0,85.0,M
Athletics,27.0,195.0,125.0,M
Wrestling,27.0,165.0,66.0,M
Gymnastics,32.0,176.0,70.0,M
Tennis,27.0,188.0,91.0,M
Tennis,27.0,188.0,91.0,M
Cycling,22.0,166.0,60.0,F
Sailing,22.0,184.0,95.0,M
Table Tennis,27.0,170.0,65.0,M
Table Tennis,27.0,170.0,65.0,M
Athletics,22.0,171.0,62.0,M
Swimming,21.0,182.0,77.0,M
Gymnastics,19.0,141.0,34.0,F
Gymnastics,19.0,141.0,34.0,F
Judo,21.0,169.0,66.0,M
Athletics,19.0,168.0,79.0,M
Hockey,31.0,180.0,77.0,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Triathlon,28.0,169.0,55.0,F
Athletics,24.0,,,M
Rowing,36.0,193.0,94.0,M
Equestrianism,51.0,185.0,88.0,M
Wrestling,,,,M
Archery,41.0,175.0,70.0,F
Shooting,35.0,,,M
Shooting,35.0,,,M
Sailing,23.0,181.0,78.0,M
Athletics,23.0,174.0,60.0,M
Diving,18.0,148.0,50.0,F
Canoeing,24.0,165.0,65.0,F
Athletics,30.0,,,M
Athletics,30.0,,,M
Weightlifting,22.0,151.0,56.0,M
Rhythmic Gymnastics,22.0,178.0,56.0,F
Athletics,20.0,175.0,72.0,M
Athletics,20.0,175.0,72.0,M
Weightlifting,26.0,160.0,58.0,F
Cycling,32.0,,,M
Cycling,32.0,,,M
Basketball,32.0,175.0,65.0,F
Athletics,35.0,,,M
Gymnastics,15.0,149.0,35.0,F
Gymnastics,15.0,149.0,35.0,F
Gymnastics,15.0,149.0,35.0,F
Gymnastics,15.0,149.0,35.0,F
Gymnastics,15.0,149.0,35.0,F
Sailing,29.0,168.0,66.0,F
Fencing,,,,M
Fencing,,,,M
Athletics,18.0,185.0,83.0,M
Fencing,26.0,,,M
Fencing,26.0,,,M
Football,25.0,,,M
Handball,27.0,175.0,61.0,F
Basketball,29.0,208.0,111.0,M
Fencing,,,,M
Gymnastics,21.0,,,M
Art Competitions,35.0,,,M
Art Competitions,35.0,,,M
Boxing,21.0,,,M
Sailing,32.0,,,M
Weightlifting,27.0,182.0,130.0,M
Hockey,21.0,,,M
Swimming,,,,F
Hockey,29.0,,,M
Lacrosse,35.0,,,M
Athletics,31.0,183.0,77.0,M
Rowing,24.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Gymnastics,25.0,,,M
Hockey,28.0,179.0,82.0,M
Swimming,23.0,193.0,86.0,M
Rowing,23.0,,,M
Shooting,37.0,183.0,98.0,M
Sailing,36.0,178.0,107.0,M
Swimming,19.0,153.0,68.0,F
Swimming,19.0,153.0,68.0,F
Swimming,19.0,153.0,68.0,F
Fencing,34.0,,,M
Swimming,25.0,193.0,87.0,M
Swimming,25.0,193.0,87.0,M
Art Competitions,40.0,,,M
Tennis,29.0,185.0,81.0,M
Wrestling,34.0,177.0,66.0,M
Volleyball,28.0,182.0,81.0,M
Art Competitions,38.0,,,M
Shooting,27.0,184.0,73.0,M
Shooting,27.0,184.0,73.0,M
Shooting,29.0,187.0,121.0,M
Athletics,21.0,179.0,70.0,F
Badminton,28.0,170.0,58.0,F
Fencing,,,,M
Fencing,,,,M
Fencing,,,,M
Art Competitions,,,,M
Gymnastics,27.0,159.0,52.0,F
Gymnastics,27.0,159.0,52.0,F
Gymnastics,27.0,159.0,52.0,F
Rowing,25.0,182.0,76.0,F
Hockey,21.0,170.0,62.0,F
Equestrianism,35.0,172.0,75.0,M
Wrestling,,,,M
Swimming,,,,M
Swimming,23.0,152.0,66.0,F
Athletics,27.0,178.0,64.0,F
Rowing,32.0,198.0,98.0,M
Modern Pentathlon,25.0,192.0,78.0,M
Wrestling,24.0,198.0,130.0,M
Art Competitions,34.0,,,F
Wrestling,19.0,170.0,58.0,F
Art Competitions,,,,M
Gymnastics,28.0,157.0,54.0,M
Athletics,31.0,190.0,70.0,M
Rowing,25.0,189.0,91.0,M
Shooting,,,,M
Football,27.0,,,M
Cycling,35.0,168.0,70.0,M
Fencing,32.0,,,M
Fencing,32.0,,,M
Triathlon,20.0,185.0,64.0,M
Athletics,27.0,168.0,50.0,F
Swimming,17.0,173.0,62.0,F
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Gymnastics,23.0,160.0,54.0,M
Hockey,29.0,175.0,70.0,M
Gymnastics,21.0,159.0,48.0,F
Rowing,18.0,192.0,88.0,M
Gymnastics,26.0,170.0,68.0,M
Basketball,21.0,,,M
Athletics,20.0,,,F
Athletics,20.0,,,F
Water Polo,29.0,193.0,94.0,M
Swimming,18.0,160.0,54.0,F
Triathlon,28.0,155.0,44.0,F
Swimming,24.0,177.0,68.0,F
Swimming,24.0,177.0,68.0,F
Swimming,24.0,177.0,68.0,F
Swimming,24.0,177.0,68.0,F
Judo,34.0,175.0,69.5,M
Judo,29.0,164.0,63.0,F
Athletics,21.0,,,M
Athletics,21.0,,,M
Athletics,21.0,,,M
Athletics,21.0,,,M
Athletics,21.0,,,M
Trampolining,27.0,162.0,59.0,M
Handball,24.0,186.0,80.0,M
Basketball,27.0,206.0,102.0,M
Hockey,25.0,,,M
Athletics,24.0,163.0,50.0,F
Athletics,26.0,192.0,67.0,M
Beach Volleyball,23.0,181.0,66.0,F
Water Polo,26.0,192.0,86.0,M
Athletics,28.0,180.0,65.0,M
Swimming,20.0,,,M
Shooting,39.0,187.0,88.0,M
Shooting,39.0,187.0,88.0,M
Weightlifting,21.0,150.0,58.0,F
Taekwondo,27.0,186.0,87.0,M
Canoeing,21.0,,,M
Swimming,20.0,178.0,69.0,M
Wrestling,35.0,176.0,72.0,F
Boxing,28.0,165.0,60.0,F
Athletics,33.0,180.0,72.0,M
Tennis,27.0,178.0,73.0,M
Tennis,27.0,178.0,73.0,M
Judo,31.0,176.0,76.0,M
Hockey,24.0,157.0,55.0,F
Athletics,24.0,,,M
Swimming,,,,M
Shooting,46.0,183.0,95.0,M
Shooting,41.0,155.0,55.0,F
Shooting,41.0,155.0,55.0,F
Athletics,25.0,166.0,56.0,F
Rowing,36.0,180.0,73.0,M
Cycling,25.0,171.0,53.0,M
Boxing,30.0,174.0,64.0,M
Canoeing,24.0,,,M
Canoeing,24.0,,,M
Athletics,25.0,200.0,122.0,M
Sailing,32.0,,,M
Volleyball,22.0,192.0,82.0,M
Judo,28.0,172.0,66.0,M
Wrestling,25.0,177.0,84.0,M
Equestrianism,28.0,,,M
Equestrianism,28.0,,,M
Football,22.0,173.0,64.0,M
Athletics,31.0,187.0,123.0,M
Rowing,24.0,189.0,88.0,M
Rowing,27.0,190.0,70.0,M
Gymnastics,21.0,157.0,57.0,F
Gymnastics,21.0,157.0,57.0,F
Gymnastics,21.0,157.0,57.0,F
Gymnastics,21.0,157.0,57.0,F
Taekwondo,23.0,176.0,80.0,M
Football,20.0,178.0,68.0,M
Trampolining,23.0,177.0,64.0,M
Water Polo,30.0,195.0,94.0,M
Athletics,26.0,196.0,95.0,M
Boxing,25.0,191.0,91.0,M
Athletics,27.0,160.0,55.0,F
Volleyball,21.0,193.0,65.0,F
Weightlifting,21.0,166.0,112.0,F
Football,22.0,163.0,65.0,F
Athletics,29.0,170.0,60.0,F
Athletics,31.0,164.0,55.0,F
Athletics,31.0,164.0,55.0,F
Rowing,24.0,,,M
Canoeing,24.0,165.0,89.0,M
Canoeing,24.0,165.0,89.0,M
Weightlifting,24.0,175.0,94.0,M
Hockey,18.0,183.0,84.0,M
Athletics,33.0,175.0,57.0,M
Athletics,21.0,169.0,72.0,F
Shooting,35.0,171.0,,M
Football,21.0,190.0,85.0,M
Swimming,23.0,165.0,56.0,F
Judo,18.0,186.0,73.0,M
Gymnastics,24.0,,,M
Table Tennis,26.0,168.0,58.0,F
Wrestling,18.0,175.0,79.0,M
Gymnastics,20.0,149.0,39.0,F
Gymnastics,20.0,149.0,39.0,F
Gymnastics,20.0,149.0,39.0,F
Gymnastics,20.0,149.0,39.0,F
Gymnastics,20.0,149.0,39.0,F
Gymnastics,20.0,149.0,39.0,F
Boxing,20.0,,,M
Basketball,24.0,178.0,70.0,M
Athletics,26.0,,,M
Athletics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Gymnastics,26.0,,,M
Handball,30.0,182.0,90.0,M
Sailing,18.0,165.0,56.0,F
Athletics,21.0,191.0,93.0,M
Art Competitions,37.0,,,M
Table Tennis,28.0,168.0,68.0,F
Gymnastics,,,,F
Canoeing,29.0,177.0,86.0,M
Canoeing,29.0,177.0,86.0,M
Modern Pentathlon,32.0,164.0,53.0,F
Wrestling,34.0,191.0,115.0,M
Equestrianism,42.0,,,M
Equestrianism,42.0,,,M
Basketball,20.0,213.0,120.0,M
Shooting,,,,M
Athletics,26.0,,,M
Hockey,26.0,172.0,64.0,F
Fencing,34.0,,,M
Fencing,34.0,,,M
Shooting,34.0,,,M
Judo,25.0,164.0,66.0,M
Weightlifting,20.0,161.0,75.0,F
Equestrianism,29.0,,,M
Equestrianism,29.0,,,M
Boxing,21.0,167.0,56.0,M
Archery,42.0,168.0,64.0,F
Archery,42.0,168.0,64.0,F
Archery,17.0,175.0,74.0,F
Archery,17.0,175.0,74.0,F
Swimming,21.0,,,M
Cycling,27.0,,,M
Cycling,27.0,,,M
Weightlifting,27.0,169.0,75.0,F
Boxing,28.0,171.0,60.0,M
Fencing,42.0,170.0,,M
Fencing,42.0,170.0,,M
Fencing,42.0,170.0,,M
Athletics,28.0,190.0,76.0,M
Weightlifting,32.0,,101.0,M
Athletics,22.0,,,M
Athletics,21.0,,,M
Archery,46.0,,,M
Swimming,18.0,,,F
Swimming,18.0,,,F
Swimming,20.0,,,M
Water Polo,32.0,192.0,102.0,M
Fencing,51.0,,,M
Fencing,51.0,,,M
Athletics,27.0,180.0,78.0,M
Athletics,27.0,180.0,78.0,M
Judo,22.0,190.0,81.0,M
Weightlifting,30.0,162.0,75.0,F
Art Competitions,40.0,,,M
Cycling,32.0,177.0,63.0,M
Canoeing,23.0,,,M
Judo,24.0,158.0,46.0,F
Sailing,20.0,171.0,65.0,F
Sailing,26.0,172.0,70.0,F
Athletics,30.0,191.0,91.0,M
Shooting,36.0,,,M
Rowing,23.0,,,M
Hockey,28.0,179.0,63.0,F
Shooting,33.0,,,M
Shooting,33.0,,,M
Shooting,33.0,,,M
Hockey,20.0,178.0,73.0,M
Cycling,27.0,181.0,74.0,M
Swimming,19.0,182.0,71.0,F
Swimming,19.0,182.0,71.0,F
Swimming,19.0,182.0,71.0,F
Cycling,,,,M
Cycling,,,,M
Swimming,23.0,166.0,54.0,F
Gymnastics,,,,F
Swimming,24.0,178.0,66.0,F
Swimming,24.0,178.0,66.0,F
Athletics,25.0,169.0,53.0,F
Cycling,21.0,,,M
Football,29.0,,,M
Gymnastics,24.0,,,M
Gymnastics,24.0,,,M
Athletics,23.0,168.0,53.0,F
Art Competitions,39.0,,,M
Basketball,32.0,,,M
Cycling,,,,M
Canoeing,31.0,,,M
Fencing,40.0,,,M
Fencing,40.0,,,M
Athletics,23.0,,,M
Athletics,23.0,,,M
Triathlon,31.0,179.0,76.0,M
Swimming,16.0,165.0,61.0,F
Rowing,23.0,,,M
Fencing,37.0,,,M
Fencing,37.0,,,M
Fencing,37.0,,,M
Shooting,25.0,,,M
Shooting,25.0,,,M
Shooting,25.0,,,M
Canoeing,28.0,,,M
Swimming,24.0,,,F
Art Competitions,41.0,,,M
Art Competitions,41.0,,,M
Canoeing,25.0,,,F
Cycling,25.0,182.0,80.0,M
Swimming,24.0,185.0,85.0,M
Swimming,24.0,185.0,85.0,M
Judo,33.0,190.0,99.0,M
Sailing,26.0,,,M
Swimming,15.0,,,F
Hockey,27.0,179.0,74.0,M
Athletics,24.0,,,F
Athletics,24.0,,,F
Athletics,24.0,,,F
Shooting,39.0,,,M
Shooting,39.0,,,M
Canoeing,31.0,,,M
Rowing,32.0,,,M
Equestrianism,41.0,187.0,79.0,M
Football,24.0,,,M
Art Competitions,,,,M
Archery,21.0,181.0,76.0,M
Equestrianism,24.0,170.0,60.0,M
Equestrianism,24.0,170.0,60.0,M
Fencing,,,,M
Fencing,,,,M
Athletics,21.0,,,M
Athletics,21.0,,,M
Athletics,21.0,,,M
Handball,21.0,161.0,61.0,F
Hockey,23.0,178.0,83.0,M
Cycling,25.0,182.0,71.0,F
Cycling,25.0,182.0,71.0,F
Cycling,25.0,182.0,71.0,F
Sailing,28.0,189.0,90.0,M
Swimming,15.0,,,F
Fencing,24.0,175.0,64.0,F
Water Polo,24.0,,,M
Cycling,23.0,185.0,70.0,M
Gymnastics,20.0,,,F
Hockey,22.0,172.0,63.0,F
Cycling,36.0,,,M
Cycling,20.0,178.0,85.0,M
Gymnastics,17.0,156.0,51.0,F
Gymnastics,17.0,156.0,51.0,F
Gymnastics,17.0,156.0,51.0,F
Gymnastics,17.0,156.0,51.0,F
Beach Volleyball,21.0,180.0,65.0,F
Cycling,21.0,187.0,93.0,M
Equestrianism,44.0,172.0,56.0,F
Equestrianism,44.0,172.0,56.0,F
Gymnastics,,,,M
Hockey,25.0,,,M
Athletics,20.0,173.0,70.0,M
Athletics,20.0,173.0,70.0,M
Art Competitions,32.0,,,M
Cycling,20.0,186.0,75.0,M
Cycling,20.0,186.0,75.0,M
Cycling,26.0,184.0,69.0,M
Cycling,28.0,177.0,64.0,M
Hockey,31.0,187.0,85.0,M
Fencing,23.0,,,M
Beach Volleyball,24.0,178.0,68.0,F
Gymnastics,26.0,,,F
Canoeing,30.0,182.0,85.0,M
Sailing,27.0,181.0,81.0,M
Archery,32.0,157.0,49.0,F
Rowing,,,51.0,M
Swimming,15.0,180.0,68.0,F
Fencing,,,,M
Gymnastics,23.0,,,M
Gymnastics,23.0,,,M
Athletics,23.0,,,M
Tennis,21.0,,,M
Tennis,21.0,,,M
Tennis,31.0,,,M
Tennis,31.0,,,M
Hockey,23.0,178.0,70.0,F
Fencing,31.0,,,M
Fencing,31.0,,,M
Fencing,31.0,,,M
Equestrianism,27.0,,,M
Athletics,27.0,189.0,89.0,M
Hockey,23.0,180.0,69.0,F
Hockey,24.0,170.0,63.0,F
Canoeing,24.0,,,F
Fencing,27.0,,,M
Wrestling,31.0,,,M
Hockey,25.0,,,M
Shooting,29.0,164.0,60.0,F
Shooting,29.0,164.0,60.0,F
Wrestling,23.0,,,M
Shooting,39.0,,,M
Shooting,39.0,,,M
Hockey,27.0,173.0,63.0,F
Sailing,40.0,,,M
Sailing,23.0,189.0,75.0,M
Sailing,37.0,,,M
Cycling,20.0,,,M
Cycling,20.0,,,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Fencing,25.0,,,M
Swimming,18.0,173.0,65.0,F
Swimming,18.0,173.0,65.0,F
Swimming,18.0,173.0,65.0,F
Gymnastics,32.0,,,F
Sailing,24.0,188.0,80.0,M
Cycling,26.0,,,M
Fencing,33.0,,,M
Fencing,33.0,,,M
Judo,21.0,157.0,48.0,F
Cycling,21.0,,,M
Cycling,21.0,,,M
Cycling,21.0,,,M
Cycling,21.0,,,M
Cycling,21.0,,,M
Equestrianism,49.0,171.0,69.0,M
Equestrianism,49.0,171.0,69.0,M
Rowing,44.0,,,M
Judo,28.0,173.0,73.0,M
Fencing,,,,M
Fencing,,,,M
Athletics,21.0,,,M
Cycling,23.0,185.0,92.0,M
Cycling,23.0,185.0,92.0,M
Cycling,29.0,168.0,59.0,F
Swimming,22.0,,,F
Shooting,33.0,,,M
Shooting,33.0,,,M
Shooting,23.0,,,M
Shooting,23.0,,,M
Shooting,29.0,,,M
Basketball,22.0,,,M
Wrestling,21.0,,,M
Hockey,21.0,,,M
Football,25.0,162.0,60.0,F
Canoeing,31.0,,,M
Judo,22.0,180.0,73.0,M
Athletics,27.0,182.0,79.0,M
Athletics,27.0,182.0,79.0,M
Hockey,24.0,180.0,78.0,M
Archery,53.0,,,F
Hockey,35.0,,,M
Swimming,27.0,,,F
Sailing,33.0,170.0,68.0,F
Cycling,28.0,199.0,84.0,M
Swimming,28.0,193.0,95.0,M
Hockey,17.0,174.0,63.0,F
Swimming,22.0,168.0,61.0,F
Swimming,22.0,168.0,61.0,F
Basketball,29.0,175.0,66.0,F
Athletics,24.0,,,M
Rowing,37.0,180.0,70.0,M
Rowing,,,,M
Table Tennis,25.0,177.0,82.0,M
Swimming,19.0,179.0,71.0,M
Football,24.0,,,M
Rowing,,,74.0,M
Weightlifting,26.0,,81.0,M
Basketball,22.0,178.0,,M
Weightlifting,25.0,175.0,94.0,M
Basketball,28.0,175.0,60.0,F
Wrestling,23.0,166.0,66.0,M
Basketball,29.0,211.0,118.0,M
Wrestling,,,,M
Water Polo,27.0,191.0,89.0,M
Water Polo,28.0,201.0,96.0,M
Water Polo,25.0,193.0,96.0,M
Shooting,36.0,184.0,90.0,M
Boxing,24.0,171.0,60.0,M
Triathlon,23.0,188.0,65.0,M
Athletics,34.0,196.0,125.0,M
Water Polo,37.0,201.0,105.0,M
Rowing,34.0,184.0,72.0,M
Volleyball,30.0,196.0,70.0,F
Rowing,25.0,177.0,82.0,F
Athletics,28.0,162.0,53.0,M
Boxing,18.0,,,M
Athletics,29.0,175.0,77.0,F
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Gymnastics,32.0,,,M
Shooting,45.0,,,M
Wrestling,26.0,185.0,96.0,M
Cycling,21.0,167.0,69.0,F
Athletics,37.0,182.0,80.0,M
Fencing,33.0,,,M
Fencing,33.0,,,M
Equestrianism,34.0,,,M
Athletics,36.0,157.0,45.0,F
Canoeing,21.0,169.0,65.0,F
Canoeing,21.0,169.0,65.0,F
Judo,22.0,185.0,107.0,M
Rowing,21.0,196.0,94.0,M
Canoeing,30.0,188.0,87.0,M
Athletics,30.0,188.0,102.0,M
Canoeing,28.0,194.0,95.0,M
Triathlon,27.0,181.0,72.0,M
Beach Volleyball,24.0,187.0,61.0,F
Rowing,33.0,,51.0,M
Shooting,25.0,,,M
Rowing,25.0,185.0,90.0,M
Athletics,23.0,171.0,58.0,F
Boxing,25.0,184.0,69.0,M
Judo,22.0,170.0,81.0,M
Canoeing,,,,F
Hockey,,,,M
Swimming,18.0,190.0,85.0,M
Archery,24.0,184.0,84.0,M
Art Competitions,66.0,,,M
Handball,24.0,190.0,90.0,M
Athletics,28.0,,59.0,M
Athletics,18.0,192.0,77.0,M
Shooting,22.0,156.0,49.0,F
Shooting,22.0,156.0,49.0,F
